cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
1,2026-03-25T21:09:34.934534,50080.74,0,50000.0,200000.0,4999991370.74,0,9956.6,9971.44,50000.0,499979.0
2,2026-03-25T21:11:25.544506,50078.02,50000.0,50000.0,0,0,0,0,0,0,499976.2
3,2026-03-25T21:13:04.927397,50077.74,50000.0,50000.0,0,0,0,9953.8,9968.64,50000.0,499973.4
4,2026-03-25T21:14:26.803990,0,50000.0,50000.0,0,0,9988.48,9953.8,9968.64,0,0
5,2026-03-25T21:16:04.962317,0,0,50000.0,199995.58,4999991354.18,9988.48,9953.8,9968.64,50000.0,499970.6
6,2026-03-25T21:17:43.139937,50077.47,50000.0,50000.0,199992.78,4999991349.96,9988.48,0,9968.64,0,0
7,2026-03-25T21:19:14.400673,0,0,0,199989.98,4999991345.64,0,9953.8,9968.64,50000.0,499967.8
8,2026-03-25T21:20:45.099384,50099.94,50000.0,50000.0,0,4999991468.47,9988.48,9953.8,9968.64,50000.0,0
9,2026-03-25T21:22:15.207812,50099.63,50000.0,50000.0,199987.18,4999991465.3,9988.48,9953.8,9968.64,50000.0,499965.0
10,2026-03-25T21:23:51.944191,50444.92,0,50000.0,199984.38,0,0,0,9968.64,50000.0,499962.2
11,2026-03-25T21:25:25.346577,51010.09,50000.0,50000.0,199981.58,4999994176.74,9988.48,9953.8,9968.64,0,0
12,2026-03-25T21:27:01.034770,51795.14,0,50000.0,199981.58,0,9988.48,9953.8,9968.64,50000.0,499959.4
13,2026-03-25T21:28:40.904025,51885.74,50000.0,50000.0,0,0,0,9953.8,9968.64,0,499956.6
14,2026-03-25T21:30:19.236471,0,0,50000.0,0,0,9988.48,9953.8,9968.64,50000.0,499953.8
15,2026-03-25T21:31:47.831100,0,0,50000.0,199981.58,0,9988.48,9953.8,0,50000.0,499951.0
16,2026-03-25T21:33:16.608654,0,0,50000.0,0,0,9988.48,9953.8,9968.64,50000.0,499948.2
17,2026-03-25T21:34:51.651947,0,50000.0,50000.0,199981.58,0,9988.48,9953.8,9968.64,50000.0,499945.4
18,2026-03-25T21:36:28.558068,0,0,0,0,4999995875.29,9988.48,9953.8,9968.64,0,499942.6
19,2026-03-25T21:37:59.542242,0,50000.0,50000.0,199981.58,4999995875.29,9988.48,9953.8,9968.64,0,499939.8
20,2026-03-25T21:39:39.419406,0,50000.0,50000.0,199981.58,0,9988.48,9953.8,9968.64,50000.0,499937.0
21,2026-03-25T21:41:27.593153,51875.9,0,50000.0,199981.58,4999995858.11,9988.48,9953.8,9968.64,50000.0,499934.2
22,2026-03-25T21:43:02.904660,51873.94,50000.0,0,199981.58,4999995854.68,9988.48,9953.8,0,50000.0,499931.4
23,2026-03-25T21:44:37.125356,51871.98,50000.0,50000.0,199978.78,4999995851.25,9988.48,9953.8,9968.64,50000.0,499928.6
24,2026-03-25T21:46:17.283273,51870.02,50000.0,50000.0,0,4999995847.82,0,0,0,50000.0,499925.8
25,2026-03-25T21:47:46.250537,51868.07,50046.6,50000.0,0,4999996065.5,9988.48,9953.8,9968.64,0,499923.0
26,2026-03-25T21:49:17.379359,51848.58,51767.43,50000.0,0,4999997297.86,9988.48,9953.8,0,50000.0,499920.2
27,2026-03-25T21:50:44.901845,51849.38,51755.07,50000.0,0,0,9988.48,9953.8,9968.64,50000.0,0
28,2026-03-25T21:52:15.600631,51847.42,55833.31,50000.0,0,0,0,9953.8,0,50000.0,0
29,2026-03-25T21:53:47.554243,51848.46,55833.31,50000.0,199977.38,4999999006.42,9988.48,9953.8,9968.64,50000.0,0
30,2026-03-25T21:55:22.776573,51838.55,55801.82,50000.0,199975.98,4999998973.85,9988.48,0,0,50000.0,0
31,2026-03-25T21:56:50.993347,51836.57,55801.82,50000.0,0,4999998969.28,0,9953.8,9968.64,50000.0,499917.4
32,2026-03-25T21:58:35.318182,0,0,50000.0,199975.98,0,9988.48,9953.8,9968.64,50000.0,499914.6
33,2026-03-25T22:00:03.140508,51834.65,55770.48,0,0,0,9988.48,9953.8,0,50000.0,499911.8
34,2026-03-25T22:01:43.289973,0,0,0,199975.98,0,9988.48,9953.8,9968.64,50000.0,499909.0
