cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
1,2026-03-17T21:43:56.653461,0,0,0,0,0,0,0,0,0,0
2,2026-03-17T21:44:04.552902,0,0,0,0,0,0,0,0,0,0
3,2026-03-17T21:44:12.337212,0,0,0,0,0,0,0,0,0,0
4,2026-03-17T21:44:19.844351,0,0,0,0,0,0,0,0,0,0
5,2026-03-17T21:44:27.393518,0,0,0,0,0,0,0,0,0,0
6,2026-03-17T21:44:35.639677,0,0,0,0,0,0,0,0,0,0
7,2026-03-17T21:44:43.318081,0,0,0,0,0,0,0,0,0,0
8,2026-03-17T21:44:51.108824,0,0,0,0,0,0,0,0,0,0
9,2026-03-17T21:44:58.640081,0,0,0,0,0,0,0,0,0,0
10,2026-03-17T21:45:06.747633,0,0,0,0,0,0,0,0,0,0
11,2026-03-17T21:45:14.164610,0,0,0,0,0,0,0,0,0,0
12,2026-03-17T21:45:21.631355,0,0,0,0,0,0,0,0,0,0
13,2026-03-17T21:45:29.015834,0,0,0,0,0,0,0,0,0,0
14,2026-03-17T21:45:36.810912,0,0,0,0,0,0,0,0,0,0
15,2026-03-17T21:45:44.372144,0,0,0,0,0,0,0,0,0,0
16,2026-03-17T21:45:51.830209,0,0,0,0,0,0,0,0,0,0
17,2026-03-17T21:45:59.231132,0,0,0,0,0,0,0,0,0,0
18,2026-03-17T21:46:06.653409,0,0,0,0,0,0,0,0,0,0
19,2026-03-17T21:46:14.473720,0,0,0,0,0,0,0,0,0,0
20,2026-03-17T21:46:22.075085,0,0,0,0,0,0,0,0,0,0
21,2026-03-17T21:46:29.537590,0,0,0,0,0,0,0,0,0,0
22,2026-03-17T21:46:36.995969,0,0,0,0,0,0,0,0,0,0
23,2026-03-17T21:46:44.403128,0,0,0,0,0,0,0,0,0,0
24,2026-03-17T21:46:51.848520,0,0,0,0,0,0,0,0,0,0
25,2026-03-17T21:46:59.426261,0,0,0,0,0,0,0,0,0,0
26,2026-03-17T21:47:07.075667,0,0,0,0,0,0,0,0,0,0
27,2026-03-17T21:47:14.578826,0,0,0,0,0,0,0,0,0,0
28,2026-03-17T21:47:22.458956,0,0,0,0,0,0,0,0,0,0
29,2026-03-17T21:47:30.045253,0,0,0,0,0,0,0,0,0,0
30,2026-03-17T21:47:37.550911,0,0,0,0,0,0,0,0,0,0
31,2026-03-17T21:47:45.167326,0,0,0,0,0,0,0,0,0,0
32,2026-03-17T21:47:52.564625,0,0,0,0,0,0,0,0,0,0
33,2026-03-17T21:48:00.467430,0,0,0,0,0,0,0,0,0,0
34,2026-03-17T21:48:07.916714,0,0,0,0,0,0,0,0,0,0
35,2026-03-17T21:48:15.936953,0,0,0,0,0,0,0,0,0,0
36,2026-03-17T21:48:23.989829,0,0,0,0,0,0,0,0,0,0
37,2026-03-17T21:48:31.492011,0,0,0,0,0,0,0,0,0,0
38,2026-03-17T21:48:38.975899,0,0,0,0,0,0,0,0,0,0
39,2026-03-17T21:48:46.473447,0,0,0,0,0,0,0,0,0,0
40,2026-03-17T21:48:53.941852,0,0,0,0,0,0,0,0,0,0
41,2026-03-17T21:49:01.502294,0,0,0,0,0,0,0,0,0,0
42,2026-03-17T21:49:09.104813,0,0,0,0,0,0,0,0,0,0
43,2026-03-17T21:49:16.849080,0,0,0,0,0,0,0,0,0,0
44,2026-03-17T21:49:24.447628,0,0,0,0,0,0,0,0,0,0
45,2026-03-17T21:49:32.148441,0,0,0,0,0,0,0,0,0,0
46,2026-03-17T21:49:40.005688,0,0,0,0,0,0,0,0,0,0
47,2026-03-17T21:49:47.702888,0,0,0,0,0,0,0,0,0,0
48,2026-03-17T21:49:55.425814,0,0,0,0,0,0,0,0,0,0
49,2026-03-17T21:50:02.805836,0,0,0,0,0,0,0,0,0,0
50,2026-03-17T21:50:10.801026,0,0,0,0,0,0,0,0,0,0
