cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
1,2026-03-16T22:58:20.822057,0,0,0,0,0,0,0,0,0,0
2,2026-03-16T22:58:31.243380,0,0,0,0,0,0,0,0,0,0
3,2026-03-16T22:58:41.762023,0,0,0,0,0,0,0,0,0,0
4,2026-03-16T22:58:52.241261,0,0,0,0,0,0,0,0,0,0
5,2026-03-16T22:59:02.729544,0,0,0,0,0,0,0,0,0,0
6,2026-03-16T22:59:13.149246,0,0,0,0,0,0,0,0,0,0
7,2026-03-16T22:59:23.561016,0,0,0,0,0,0,0,0,0,0
8,2026-03-16T22:59:33.972369,0,0,0,0,0,0,0,0,0,0
9,2026-03-16T22:59:44.417678,0,0,0,0,0,0,0,0,0,0
10,2026-03-16T22:59:54.898770,0,0,0,0,0,0,0,0,0,0
11,2026-03-16T23:00:05.346360,0,0,0,0,0,0,0,0,0,0
12,2026-03-16T23:00:15.877452,0,0,0,0,0,0,0,0,0,0
13,2026-03-16T23:00:26.305248,0,0,0,0,0,0,0,0,0,0
14,2026-03-16T23:00:36.807193,0,0,0,0,0,0,0,0,0,0
15,2026-03-16T23:00:47.217906,0,0,0,0,0,0,0,0,0,0
16,2026-03-16T23:00:57.729270,0,0,0,0,0,0,0,0,0,0
17,2026-03-16T23:01:08.128896,0,0,0,0,0,0,0,0,0,0
18,2026-03-16T23:01:18.581776,0,0,0,0,0,0,0,0,0,0
19,2026-03-16T23:01:29.132064,0,0,0,0,0,0,0,0,0,0
20,2026-03-16T23:01:39.558704,0,0,0,0,0,0,0,0,0,0
21,2026-03-16T23:01:49.967780,0,0,0,0,0,0,0,0,0,0
22,2026-03-16T23:02:00.332923,0,0,0,0,0,0,0,0,0,0
23,2026-03-16T23:02:10.779712,0,0,0,0,0,0,0,0,0,0
24,2026-03-16T23:02:21.208653,0,0,0,0,0,0,0,0,0,0
25,2026-03-16T23:02:31.645279,0,0,0,0,0,0,0,0,0,0
26,2026-03-16T23:02:42.055644,0,0,0,0,0,0,0,0,0,0
27,2026-03-16T23:02:52.469353,0,0,0,0,0,0,0,0,0,0
28,2026-03-16T23:03:02.881173,0,0,0,0,0,0,0,0,0,0
29,2026-03-16T23:03:13.295476,0,0,0,0,0,0,0,0,0,0
30,2026-03-16T23:03:23.725095,0,0,0,0,0,0,0,0,0,0
31,2026-03-16T23:03:34.151142,0,0,0,0,0,0,0,0,0,0
32,2026-03-16T23:03:44.582330,0,0,0,0,0,0,0,0,0,0
33,2026-03-16T23:03:55.026879,0,0,0,0,0,0,0,0,0,0
34,2026-03-16T23:04:05.414808,0,0,0,0,0,0,0,0,0,0
35,2026-03-16T23:04:15.858348,0,0,0,0,0,0,0,0,0,0
36,2026-03-16T23:04:26.254425,0,0,0,0,0,0,0,0,0,0
37,2026-03-16T23:04:36.720427,0,0,0,0,0,0,0,0,0,0
38,2026-03-16T23:04:47.112467,0,0,0,0,0,0,0,0,0,0
39,2026-03-16T23:04:57.502669,0,0,0,0,0,0,0,0,0,0
40,2026-03-16T23:05:07.903379,0,0,0,0,0,0,0,0,0,0
41,2026-03-16T23:05:18.328359,0,0,0,0,0,0,0,0,0,0
42,2026-03-16T23:05:28.798358,0,0,0,0,0,0,0,0,0,0
43,2026-03-16T23:05:39.236462,0,0,0,0,0,0,0,0,0,0
44,2026-03-16T23:05:49.656282,0,0,0,0,0,0,0,0,0,0
45,2026-03-16T23:06:00.095001,0,0,0,0,0,0,0,0,0,0
46,2026-03-16T23:06:10.498946,0,0,0,0,0,0,0,0,0,0
47,2026-03-16T23:06:20.948382,0,0,0,0,0,0,0,0,0,0
48,2026-03-16T23:06:31.395075,0,0,0,0,0,0,0,0,0,0
49,2026-03-16T23:06:41.814488,0,0,0,0,0,0,0,0,0,0
50,2026-03-16T23:06:52.244127,0,0,0,0,0,0,0,0,0,0
