cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
1,2026-07-20T12:53:29.473118,49960.02,49986.07,50000.0,19981.19,542088.29,10319.0,10069.3,10487.36,50679.55,500000.0
2,2026-07-20T12:59:13.321447,50073.79,50018.49,49971.6,20071.01,569400.09,13390.5,11239.27,11854.53,51287.64,481672.36
3,2026-07-20T13:05:53.020610,47587.46,47766.94,49965.82,18918.3,533569.83,7008.7,8498.17,7380.13,43009.23,481662.43
4,2026-07-20T13:13:34.547968,48911.28,47783.56,49965.82,18904.3,533463.38,7008.69,8495.91,7375.26,43009.21,481670.09
5,2026-07-20T13:30:48.951855,50269.87,50098.29,49965.82,18972.25,533716.84,7013.74,8493.45,7367.34,43002.38,481636.11
6,2026-07-20T13:39:01.004884,50063.14,49986.9,49965.82,18885.05,532712.5,7004.23,8486.35,7358.45,42992.03,481583.36
7,2026-07-20T13:46:20.925478,50089.22,49970.12,49965.82,18878.78,532320.67,7002.29,8483.73,7349.18,42981.15,481448.57
8,2026-07-20T13:54:30.888688,49942.18,49933.48,49965.82,18844.58,531477.06,6997.7,8480.31,7341.15,42971.1,507026.88
9,2026-07-20T14:02:41.367804,49923.62,49918.83,49955.83,21336.59,752493.39,20266.15,14167.52,17228.72,59670.79,446484.33
10,2026-07-20T14:11:29.599270,49836.68,49862.49,49916.79,21259.1,515501.74,6987.89,8465.61,7331.71,42896.85,495350.35
11,2026-07-20T14:29:39.428782,49761.88,49024.65,49865.43,18775.93,514614.09,6978.5,8448.93,7322.72,42843.4,495129.66
12,2026-07-20T14:37:34.760232,49774.25,49032.5,49891.33,18782.98,515195.23,20188.14,14056.02,16894.03,58903.6,505131.15
13,2026-07-20T14:46:01.676777,49743.85,49075.68,49917.44,21193.28,742678.53,20212.81,13930.83,16894.07,58926.37,466651.72
14,2026-07-20T14:54:04.290234,45119.17,49107.96,49952.81,21201.88,574745.18,20214.64,13931.22,15181.34,42919.49,465779.5
15,2026-07-20T15:01:37.993258,45136.99,49140.24,50021.41,20639.15,566329.03,20236.3,12621.5,16447.68,33589.23,486020.99
16,2026-07-20T15:11:26.367040,49849.11,49838.59,49973.34,21208.06,574704.0,20218.89,6764.85,15185.56,33599.55,501218.07
17,2026-07-20T15:18:33.293639,49892.61,49877.45,50038.06,20260.0,558530.15,20235.09,11033.8,16194.81,45355.15,501507.2
18,2026-07-20T15:26:22.243098,49936.76,49931.22,50034.87,19613.4,538832.65,20232.69,8965.29,15681.14,45370.46,501954.03
19,2026-07-20T15:34:07.191798,49978.08,49954.43,50004.23,19507.86,534590.48,20230.8,8969.13,15687.57,45391.95,502782.88
20,2026-07-20T15:41:50.149952,50046.26,50028.01,50124.81,19532.66,535653.78,20272.89,8977.63,15698.81,45438.04,502277.41
21,2026-07-20T15:51:15.238207,49951.04,49943.18,50057.21,19525.11,535053.65,20248.96,8971.07,15692.76,45398.7,502182.08
22,2026-07-20T15:59:29.307855,49947.61,49945.76,50057.21,19523.16,534997.34,20250.1,8968.41,15692.23,45419.49,502378.39
23,2026-07-20T16:07:45.395135,50000.3,49991.7,50111.92,19530.01,535269.92,20252.48,8969.57,15701.93,45452.31,502688.5
24,2026-07-20T16:16:21.811660,49995.8,49981.78,50144.54,19536.23,535713.83,20275.55,8980.9,15701.7,45451.04,502832.89
25,2026-07-20T16:25:08.972342,50046.66,50030.23,50167.69,19540.63,535497.78,20266.24,8977.59,15701.7,45445.08,502579.18
26,2026-07-20T16:34:18.114213,50013.86,49996.33,50140.59,19535.46,535434.91,20262.26,8974.38,15701.97,45452.47,502645.27
27,2026-07-20T16:42:37.487759,50017.69,50006.54,50147.43,19536.76,535643.23,20266.81,8976.61,15701.03,45447.7,502287.5
28,2026-07-20T16:50:11.609924,49995.47,49983.22,50139.8,19535.32,535528.01,20265.1,8975.77,15692.82,45406.92,502141.32
29,2026-07-20T17:25:34.449826,49945.3,49933.42,50064.29,19520.97,534873.72,20235.59,8941.23,15664.26,45265.05,500572.96
30,2026-07-20T17:33:39.041201,49832.47,49822.17,49941.42,19497.62,533508.06,20167.66,8932.6,15660.75,45247.64,500330.26
31,2026-07-20T17:43:18.385362,49746.56,49734.01,49863.02,19482.72,496236.67,20081.2,8928.81,15174.29,45187.07,499710.58
32,2026-07-20T17:51:17.319641,49746.89,49736.47,49867.23,18787.78,494935.65,20079.65,8928.92,15175.97,45208.77,499950.51
33,2026-07-20T17:59:16.866195,49756.6,49745.93,49873.8,18790.78,494029.28,20071.19,8926.0,15174.64,45183.49,499670.94
34,2026-07-20T18:07:20.582174,49760.01,49749.72,49877.22,18789.63,493113.8,20080.54,8930.74,15179.68,45253.6,500446.15
35,2026-07-20T18:14:49.347783,49856.87,49843.07,49974.31,18811.88,493300.18,20121.0,8948.69,15198.3,45286.03,500804.73
36,2026-07-20T18:22:27.932106,49872.09,49857.13,49989.57,18815.83,492822.72,20127.98,8961.68,15211.84,45374.49,501453.39
37,2026-07-20T18:29:23.045907,49915.41,49898.13,50074.03,18827.08,492633.13,20140.95,8958.61,15213.33,45381.88,501864.72
38,2026-07-20T18:36:23.902981,49956.35,49945.14,50081.66,18832.28,492330.45,20160.52,8966.77,15217.5,45402.63,501817.22
39,2026-07-20T18:43:35.015556,49951.63,49934.11,50043.24,18821.23,490987.82,20122.77,8951.19,15202.0,45334.67,501342.52
40,2026-07-20T18:50:34.015107,49904.38,49901.66,50036.14,18819.88,490288.65,20133.56,8963.43,15214.77,45389.04,501360.96
41,2026-07-20T18:59:02.193729,49871.04,49854.7,49988.52,18811.58,489515.02,20159.24,8967.88,15219.42,45412.17,502128.28
42,2026-07-20T19:06:37.761770,49982.6,49949.61,50087.71,18829.68,489540.05,20136.81,8958.13,15211.84,45374.49,501785.45
43,2026-07-20T19:14:12.869809,49948.48,49929.11,50034.82,18819.63,489134.42,20125.95,8953.39,15210.98,45370.2,501735.35
44,2026-07-20T19:22:16.915541,49964.75,49943.81,50069.03,18826.13,489444.8,20161.61,8968.3,15235.55,45492.29,503085.45
45,2026-07-20T19:31:32.985010,50047.44,50028.02,50165.32,18850.43,490572.54,20185.5,8981.78,15236.56,45492.05,503082.81
46,2026-07-20T19:40:21.126925,50164.77,50141.65,50260.57,18862.53,490893.08,20217.16,8989.57,15249.42,45561.2,503847.52
47,2026-07-20T19:47:34.366455,50250.6,50225.75,50368.97,18901.12,492345.45,20278.26,9012.0,15275.66,45695.68,505334.75
48,2026-07-20T19:55:19.362421,50301.78,50274.99,50421.06,18903.11,492217.71,20271.75,9011.0,15274.65,45656.1,504868.01
49,2026-07-20T20:02:43.323367,50255.32,50230.07,50397.38,18898.61,492280.84,20271.22,9013.68,15272.16,45643.7,504759.9
50,2026-07-20T20:10:56.592723,50211.23,50187.99,50387.91,18896.83,492177.75,20289.21,9021.68,15282.67,45696.4,505332.12
