cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
1,2026-06-18T16:45:06.917689,49987.3,49968.7,50000.0,21610.35,518611.57,10003.98,10003.32,10003.79,50000.0,508049.61
2,2026-06-18T16:53:06.489011,50148.39,50096.36,49816.36,18086.47,520088.55,10621.39,10571.03,10523.68,50068.3,512770.2
3,2026-06-18T17:02:32.339450,50680.11,51205.09,49816.36,19456.39,520138.98,10969.74,10966.43,10827.82,51000.48,510542.11
4,2026-06-18T17:12:28.217691,50939.56,52553.63,49816.36,21936.69,436120.08,10626.57,10495.72,10626.12,50745.92,516187.3
5,2026-06-18T17:22:58.493198,51531.81,51419.63,49999.96,13633.78,490018.5,10626.09,10495.72,10624.6,50745.92,557905.79
6,2026-06-18T17:32:38.070640,56898.68,56701.55,50987.07,11872.07,519756.96,10626.09,10494.3,10622.61,50749.0,547939.2
7,2026-06-18T17:41:51.154980,52243.12,48321.24,45831.89,5022.83,521406.85,10625.81,10493.07,10619.57,51072.69,533868.24
8,2026-06-18T18:01:09.717292,52293.89,48476.93,45931.85,7746.69,522204.33,10625.52,10492.12,10617.57,51071.74,533868.34
9,2026-06-18T18:09:12.133935,53176.61,49325.1,46096.67,3630.24,436007.49,10623.07,10491.65,10617.5,51076.56,546151.9
10,2026-06-18T22:12:03.711923,51145.35,51495.93,46672.67,3648.37,478395.03,10623.07,10491.65,10617.45,51076.41,589986.46
11,2026-06-18T22:20:12.157853,63740.67,52721.06,44601.02,3201.1,483100.0,10622.98,10491.67,10617.44,57525.06,556885.52
12,2026-06-18T22:28:31.441390,65958.24,53425.51,45911.98,3210.93,483442.43,10624.67,10481.17,10617.42,43075.7,544293.3
13,2026-06-18T22:37:25.559410,69116.49,53807.97,43907.51,15674.91,482006.9,10381.98,10497.02,10632.57,62706.59,505100.65
14,2026-06-18T22:46:37.289330,61790.81,58466.96,47589.44,17188.15,477183.74,10070.1,10080.69,10216.28,63538.53,534842.14
