cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
1,2026-07-06T12:46:46.975128,49992.51,51593.45,50000.0,22420.48,518786.09,10002.69,10001.77,10078.68,50000.0,472527.5
2,2026-07-06T12:56:52.060876,50274.5,51606.35,50000.0,26906.98,479305.21,9498.04,9496.25,9083.43,50000.0,475618.11
3,2026-07-06T13:20:23.615779,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
4,2026-07-06T13:20:44.492431,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
5,2026-07-06T13:21:05.857744,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
6,2026-07-06T13:21:27.156582,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
7,2026-07-06T13:21:48.361972,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
8,2026-07-06T13:22:09.382226,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
9,2026-07-06T13:22:30.997095,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
10,2026-07-06T13:22:51.764717,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
11,2026-07-06T13:23:13.054370,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
12,2026-07-06T13:23:34.034343,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
13,2026-07-06T13:23:55.082717,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
14,2026-07-06T13:24:16.524506,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
15,2026-07-06T13:24:37.746601,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
16,2026-07-06T13:24:58.602289,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
17,2026-07-06T13:25:19.606377,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
18,2026-07-06T13:25:40.919752,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
19,2026-07-06T13:26:01.630716,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
20,2026-07-06T13:26:22.502348,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
21,2026-07-06T13:26:43.509669,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
22,2026-07-06T13:27:04.547738,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
23,2026-07-06T13:27:25.683923,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
24,2026-07-06T13:27:46.805905,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
25,2026-07-06T13:28:08.202413,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
26,2026-07-06T13:28:29.347647,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
27,2026-07-06T13:28:50.512060,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
28,2026-07-06T13:29:12.391544,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
29,2026-07-06T13:29:33.120931,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
30,2026-07-06T13:29:53.942766,48496.51,51081.45,50000.0,23207.35,471166.14,11961.62,11900.54,11978.05,50000.0,475618.11
31,2026-07-06T13:51:02.044169,48525.64,51579.95,50000.0,23207.35,471166.14,11961.62,11876.35,15179.85,50000.0,566432.31
32,2026-07-06T14:32:05.338924,51047.95,51619.13,50000.0,33124.38,563065.3,10646.82,10861.77,11896.19,48220.11,526751.09
33,2026-07-06T14:58:55.836961,51047.91,46213.19,50000.0,32951.08,568151.3,10737.46,10903.87,12314.79,48220.11,518948.51
34,2026-07-06T15:35:46.619390,51040.16,46213.19,50000.0,32951.08,563059.38,10659.51,10871.24,12041.49,46908.17,518948.51
35,2026-07-06T15:54:38.183633,51040.16,46213.19,50000.0,32951.08,563059.38,10659.51,10871.24,12002.89,46218.98,505415.0
36,2026-07-06T16:37:40.969343,51033.16,46198.07,50004.0,32890.27,547635.77,10294.18,10713.64,11496.62,42490.61,491782.24
37,2026-07-06T17:18:13.048996,51033.16,46190.06,50004.0,27950.9,547367.68,10294.18,10713.64,11495.19,42460.76,491570.96
38,2026-07-06T17:56:44.142831,51028.61,52681.13,50004.0,27950.9,546891.06,10294.18,10711.93,11494.74,42437.6,490986.13
39,2026-07-06T18:05:25.490640,51023.71,52681.13,54038.17,27946.15,527774.32,10293.25,10711.93,11494.28,42430.1,487510.48
40,2026-07-06T18:34:12.623802,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
41,2026-07-06T18:34:33.681570,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
42,2026-07-06T18:34:54.841880,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
43,2026-07-06T18:35:15.904585,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
44,2026-07-06T18:35:37.099299,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
45,2026-07-06T18:35:58.290167,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
46,2026-07-06T18:36:19.418713,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
47,2026-07-06T18:36:40.771239,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
48,2026-07-06T18:37:01.778346,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
49,2026-07-06T18:37:23.015301,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
50,2026-07-06T18:37:43.910249,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487510.47
51,2026-07-06T18:39:01.227980,51032.7,52681.13,54337.27,27946.15,530599.38,10293.25,10711.93,11494.28,42430.1,487508.12
52,2026-07-06T18:47:54.711444,51029.35,53023.51,54781.12,28326.7,535880.79,10295.94,10712.7,11494.51,42480.62,485118.77
53,2026-07-06T19:21:46.038877,51169.05,52839.66,51738.56,25926.4,538124.04,10353.93,10744.31,11514.23,42562.44,485131.55
54,2026-07-06T20:04:28.779682,51117.2,52850.76,56742.51,27880.54,501139.82,10042.78,10561.83,11394.18,41429.15,484783.22
55,2026-07-06T20:28:05.652000,50550.46,52582.09,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
56,2026-07-06T20:28:26.343051,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
57,2026-07-06T20:28:48.001929,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
58,2026-07-06T20:29:08.602151,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
59,2026-07-06T20:29:29.648796,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
60,2026-07-06T20:29:50.909766,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
61,2026-07-06T20:30:11.814108,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
62,2026-07-06T20:30:33.190223,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
63,2026-07-06T20:30:53.934083,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
64,2026-07-06T20:31:15.293995,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
65,2026-07-06T20:31:36.731241,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
66,2026-07-06T20:31:57.638632,50550.46,52582.08,50556.52,24054.6,501030.82,10041.07,10561.69,11393.89,41427.25,484673.26
