open_time_ms,close
1694300400000,19.44000000
1694304000000,19.37000000
1694307600000,19.30000000
1694311200000,19.30000000
1694314800000,19.20000000
1694318400000,18.38000000
1694322000000,18.39000000
1694325600000,18.54000000
1694329200000,18.53000000
1694332800000,18.35000000
1694336400000,18.33000000
1694340000000,18.30000000
1694343600000,18.33000000
1694347200000,18.40000000
1694350800000,18.38000000
1694354400000,18.13000000
1694358000000,18.22000000
1694361600000,18.06000000
1694365200000,17.99000000
1694368800000,18.10000000
1694372400000,18.19000000
1694376000000,18.36000000
1694379600000,18.47000000
1694383200000,18.34000000
1694386800000,18.24000000
1694390400000,18.07000000
1694394000000,18.22000000
1694397600000,18.32000000
1694401200000,18.36000000
1694404800000,18.20000000
1694408400000,18.41000000
1694412000000,18.30000000
1694415600000,18.19000000
1694419200000,18.02000000
1694422800000,17.80000000
1694426400000,17.64000000
1694430000000,17.67000000
1694433600000,17.84000000
1694437200000,17.60000000
1694440800000,17.59000000
1694444400000,17.84000000
1694448000000,17.71000000
1694451600000,17.78000000
1694455200000,17.60000000
1694458800000,17.52000000
1694462400000,17.63000000
1694466000000,17.51000000
1694469600000,17.57000000
1694473200000,17.72000000
1694476800000,17.82000000
1694480400000,17.59000000
1694484000000,17.72000000
1694487600000,18.19000000
1694491200000,18.05000000
1694494800000,17.99000000
1694498400000,17.92000000
1694502000000,17.98000000
1694505600000,17.96000000
1694509200000,18.26000000
1694512800000,18.42000000
1694516400000,18.30000000
1694520000000,18.15000000
1694523600000,18.25000000
1694527200000,17.99000000
1694530800000,18.00000000
1694534400000,17.94000000
1694538000000,17.73000000
1694541600000,17.86000000
1694545200000,17.93000000
1694548800000,17.89000000
1694552400000,17.99000000
1694556000000,18.01000000
1694559600000,17.92000000
1694563200000,18.11000000
1694566800000,18.07000000
1694570400000,17.98000000
1694574000000,17.83000000
1694577600000,17.90000000
1694581200000,17.80000000
1694584800000,17.89000000
1694588400000,17.89000000
1694592000000,18.20000000
1694595600000,18.22000000
1694599200000,18.10000000
1694602800000,18.18000000
1694606400000,18.13000000
1694610000000,18.11000000
1694613600000,18.22000000
1694617200000,18.36000000
1694620800000,18.40000000
1694624400000,17.96000000
1694628000000,18.12000000
1694631600000,18.36000000
1694635200000,18.40000000
1694638800000,18.42000000
1694642400000,18.42000000
1694646000000,18.40000000
1694649600000,19.27000000
1694653200000,18.90000000
1694656800000,18.95000000
1694660400000,18.94000000
1694664000000,18.72000000
1694667600000,18.66000000
1694671200000,18.75000000
1694674800000,18.79000000
1694678400000,18.73000000
1694682000000,18.66000000
1694685600000,18.76000000
1694689200000,18.85000000
1694692800000,18.86000000
1694696400000,18.90000000
1694700000000,19.11000000
1694703600000,18.97000000
1694707200000,19.07000000
1694710800000,18.95000000
1694714400000,18.89000000
1694718000000,19.04000000
1694721600000,18.92000000
1694725200000,18.86000000
1694728800000,18.94000000
1694732400000,18.85000000
1694736000000,18.80000000
1694739600000,18.96000000
1694743200000,19.07000000
1694746800000,19.14000000
1694750400000,19.18000000
1694754000000,19.20000000
1694757600000,19.11000000
1694761200000,19.08000000
1694764800000,19.21000000
1694768400000,19.15000000
1694772000000,19.19000000
1694775600000,19.01000000
1694779200000,18.92000000
1694782800000,18.89000000
1694786400000,18.77000000
1694790000000,18.88000000
1694793600000,18.87000000
1694797200000,18.65000000
1694800800000,18.61000000
1694804400000,18.73000000
1694808000000,18.71000000
1694811600000,18.78000000
1694815200000,19.15000000
1694818800000,19.14000000
1694822400000,19.13000000
1694826000000,19.15000000
1694829600000,19.22000000
1694833200000,19.21000000
1694836800000,19.32000000
1694840400000,19.28000000
